set_num,name,year,theme_id,num_parts
8030-1,Universal Building Set,1982,21,141
803-1,Extra Bricks Yellow,1986,473,62
803-2,Gear/Wheel Set,1972,472,163
8034-1,Universal Building Set,1989,21,187
8035-1,Universal Building Set,1986,21,174
8040-1,Universal Building Set,1984,21,162
804-1,Extra Bricks Black,1986,473,62
8044-1,Universal Pneumatic Set,1989,21,198
8050-1,Universal Building Set,1982,21,141
805-1,Extra Bricks Gray,1986,473,62
8054-1,Universal Building Set,1989,21,196
8055-1,Universal Building Set with Motor,1986,21,186
806-1,Extra Plates Blue,1986,473,42
807-1,Extra Plates Red,1986,473,42
808-1,Wheels and Tires,1986,473,40
8090-1,TECHNIC Universal Set,1982,21,277
809-1,Doors and Windows,1986,473,38
810-1,Basic Motor Set,1985,473,33
810-2,Town Plan - Continental European,1961,372,760
810-3,Gear Truck Set,1974,472,110
810-4,"Town Plan - UK, Cardboard box",1962,372,755
811-1,"Red Roof Bricks, Steep Pitch",1986,473,59
811-2,Gear Crane Set,1974,472,181
812-1,Gear Supplementary Set,1974,472,101
812-2,"Red Roof Bricks, Shallow Pitch",1986,473,60
813-1,"Baseplate, Green",1986,473,1
813-2,Gear Bulldozer Set,1974,472,130
814-1,"Baseplates, Green, Red and Yellow",1986,473,3
814-2,Gear Farm Set,1975,472,89
815-1,"Baseplate, Gray",1986,473,1
816-1,"Lighting Bricks, 4.5V",1987,473,17
8-2,Universal Building Set,1979,469,93
820-1,Red Plates Parts Pack,1980,473,34
820-2,"LegoWooden Storage Box Large (Double Latch) with Contents, with Lattice",1966,365,0
822-1,Blue Plates Parts Pack,1980,473,34
8-3,Basic Set,1973,469,665
830-1,Red Bricks Parts Pack,1980,473,46
831-1,Black Bricks Parts Pack,1980,473,46
832-1,Blue Bricks Parts Pack,1980,473,46
833-1,White Bricks Parts Pack,1980,473,46
834-1,Yellow Bricks Parts Pack,1980,473,46
836-1,Doors and Windows Parts Pack,1980,473,37
837-1,Wheels and Tires Parts Pack,1980,473,28
838-1,"Red Roof Bricks Parts Pack, 45 Degree",1980,473,58
839-1,"Red Roof Bricks Parts Pack, 33 Degree",1980,473,42
8-4,Magnetic Train Couplers with Plates,1977,456,4
840-1,"Baseplate, Green",1980,473,1
841-1,"Baseplates, Green and Yellow",1980,473,2
842-1,"Baseplates, Red and Blue",1980,473,2
843-1,"Baseplate, Gray",1980,473,1
850-1,Fork lift truck,1977,4,216
851-1,Tractor,1977,4,324
852-1,Reconnaisance Helicopter,1977,4,364
853-1,Auto Chassis,1977,4,608
854-1,Go-Kart,1978,4,211
855-1,Mobile crane,1978,4,512
856-1,Bulldozer,1979,4,372
857-1,Motorcycle with sidecar,1979,4,409
858-1,Auto Engines,1980,4,242
8620-1,Snow Scooter,1986,2,101
8640-1,Polar Copter,1986,2,238
8660-1,Arctic Rescue Unit,1986,2,387
8680-1,Arctic Rescue Base,1986,2,523
8700-1,Expert Builder Power Pack,1982,4,27
870-1,Supplementary Set,1977,4,22
8710-1,Supplementary Set,1980,4,124
871-1,Supplementary Set,1977,4,78
8712-1,Action Figures,1988,19,14
872-1,Supplementary Set,1978,4,77
874-1,Supplementary Set,1979,4,38
875-1,Supplementary Set,1979,4,38
876-1,Supplementary Set,1979,4,38
877-1,Supplementary Set,1979,4,30
878-1,Supplementary Set,1979,4,52
879-1,Supplementary Set,1979,4,87
880-1,Supplementary Set,1979,4,22
8832-1,Roadster,1988,12,86
8835-1,Forklift,1989,7,240
8841-1,Desert Racer,1983,11,180
8842-1,Go-Cart,1986,12,280
8843-1,Fork Lift Truck,1984,7,272
8844-1,Helicopter,1981,4,316
8845-1,Dune Buggy,1981,4,174
8846-1,Tow Truck,1982,4,379
8847-1,Dragster,1983,4,250
8848-1,Power Truck,1981,4,398
8849-1,Tractor,1986,8,347
885-1,Space Scooter,1979,130,20
8851-1,Excavator,1984,7,362
8852-1,Robot,1987,14,327
8853-1,Excavator / Digger,1988,7,326
8854-1,Power Crane,1989,7,516
8855-1,Prop Plane,1988,6,570
8857-2,LEGO Motorcycle,1980,4,409
8858-2,Auto Engines,1980,4,244
8859-1,Tractor,1981,4,614
8860-1,Car Chassis,1980,4,676
886-1,Space Buggy,1979,130,20
8862-1,Backhoe Grader,1989,7,679
8865-1,Test Car,1988,15,900
8888-1,Idea Book 8888,1980,498,1
8889-1,Idea Book 8889,1984,498,1
8890-1,Idea Book 8890,1988,498,1
889-1,Radar Truck,1979,130,29
890-1,Windup Motor,1981,473,10
890-2,"Lockable Storage Box, Empty",1967,371,1
891-1,Two-Man Scooter,1979,130,39
894-1,Mobile Ground Tracking Station,1979,130,79
895-1,Windup Motor,1986,473,10
897-1,Mobile Rocket Launcher,1979,130,77
900-1,Universal Motor Set,1973,473,24
900-2,4 Small Wheels with Accessories,1969,371,12
901-1,4.5V Motor Set,1976,473,31
901-2,2 Large Wheels with Accessories,1969,371,7
90-2,Educational Box - Empty,1965,513,1
902-1,5 Turntables,1969,371,5
903-1,Train Wheels and Couplers,1969,371,10
906-1,12 doors and 5 hinges,1969,371,17
9-1,Universal Building Set,1978,469,116
910-1,Universal Building Set,1976,469,318
911-1,Universal Building Set,1976,469,401
912-1,Universal Building Set,1976,469,471
914-1,"Windows, Red",1969,371,10
914-2,"Windows, White",1969,371,10
915-1,6 bricks with 16 and 20 studs and 3 Angle Bricks White/Red,1969,371,9
915-2,6 bricks with 16 and 20 studs and 3 Angle Bricks Blue/Yellow,1969,371,9
918-1,Space Transport,1979,130,86
918-2,21 8-Stud Bricks,1969,371,126
918-black-2,21 Black 2x4 Bricks,1969,371,21
918-blue-2,21 Blue 2x4 Bricks,1969,371,21
918-red-2,21 Red 2x4 Bricks,1969,371,21
918-tclear-2,21 Trans-Clear 2x4 Bricks,1969,371,21
918-white-2,21 White 2x4 Bricks,1969,371,21
918-yellow-2,21 Yellow 2x4 Bricks,1969,371,21
919-1,"31 bricks with 2, 4 and 6 studs",1969,371,186
9-2,Trees & Flowers,1981,455,18
920-2,Alpha-1 Rocket Base,1979,130,187
922-1,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Red/White]",1969,371,28
922-2,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Blue/Yellow]",1969,371,28
922-3,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Black/Trans-Clear]",1969,371,28
923-1,"50 bricks, curved and round",1969,371,150
924-1,Space Cruiser,1979,130,172
9249-1,LEGO Basic Airport,1988,534,0
926-1,Command Centre (Center),1979,130,177
928-1,Galaxy Explorer,1979,130,342
9-3,Magnetic Train Couplers,1977,456,4
930-1,Red Bricks,1973,473,45
931-1,White Bricks,1973,473,45
932-1,Blue and Yellow Bricks,1973,473,45
933-1,Doors and Windows,1973,473,38
934-1,"Roof Bricks, 45 Degrees",1973,473,58
935-1,"Roof Bricks, 33 Degrees",1973,473,43
9356-1,Town Environment,1986,533,639
9360-1,{Roadplates and Scenery},1986,533,85
936-1,Wheels and Tires,1973,473,20
937-1,Doors and Fences,1973,473,34
938-1,"Plates, Hinges and Turntables",1973,473,17
939-1,"Flags, Trees and Road Signs",1972,473,17
940-1,"Flags, Signs and Trees",1973,473,17
941-1,Black and Clear Bricks,1974,473,48
948-1,Go-Kart,1978,4,211
950-1,Fork Lift,1979,4,216
951-1,Bulldozer,1979,4,372
951178-1,Basic Bricks,1987,534,18
951-2,Lego TC logo Starter Pack,1988,529,16
952-1,Tractor,1978,4,322
954-1,Sky Copter,1978,4,364
955-1,Mobile Crane,1979,4,512
956-1,Auto Chassis,1978,4,603
960-1,Power Pack,1978,4,22
961-1,Expert Builder/Gear Parts,1978,4,78
964-1,"10 building plates 2 x 8, 4 x 8, 6 x 8",1969,371,10
9700-1,Technic Control Center,1987,529,472
970-1,Lighting Bricks,1978,473,17
970-2,47 1/3 elements (plates),1969,371,141
971-1,52 flat tile bricks,1969,371,156
9750-1,LEGO Interface,1986,532,4
9767-1,Interface Card/Cable for Apple IIe and IIGS,1989,529,1
9771-1,Interface Card and Cable for TC Logo - IBM compatible,1989,532,3
980-1,"23 sloping bricks, including roof peak bricks, Red",1969,371,23
980-2,"23 sloping bricks, including roof peak bricks, Blue",1969,371,23
981-1,"34 sloping profile bricks, including profile peak bricks, Red",1969,371,39
981-2,"34 sloping profile bricks, including profile peak bricks, Blue",1969,371,39
9820-1,Geared Turntable,1989,1,64
985-1,Lighting Device Parts Pack,1969,371,4
986-1,One Light Bulb,1969,371,1
987-1,Number Bricks,1969,371,52
988-1,Alphabet Bricks,1969,371,45
989-1,10 Traffic Signs,1969,371,10
98959-1,Motor,1977,4,40
990-1,Trees and Signs (1971 version with granulated trees and 4 bricks),1971,473,12
990-2,Trees and Signs (1969 version with old style trees and 3 bricks),1969,473,11
994-1,LEGO fences with garden gates,1969,371,19
995-1,Lighting Bricks with Color Filters,1969,371,23
9975-1,Simple Machines,1987,529,122
b55dk-01,Lego Mursten - System i Leg Byggebog,1955,497,0
b56de-01,Lego Bausteine - System im Spiel,1956,497,0
b63de-01,LEGO Hobby und Modellbau,1963,497,0
b66de-01,LEGO Motor Eisenbahn,1966,499,0
K1062-1,Lego Road Safety Kit,1981,533,140
k1062b,Set K1062 Activity Booklet,1981,533,1
legobricks-1,Lego Bricks Box,1958,366,2
pk1062,Lego Road Safety Kit Poster,1981,501,0
VP-17,Legoland Town Special Offer,1985,67,0
vwkit-1,Volkswagen Kit,1959,366,22
