set_num,name,year,theme_id,num_parts
8182-1,Monster Crushers,2009,120,387
8183-1,Track Turbo RC,2009,117,91
8184-1,Twin X-treme RC,2009,117,238
8185-1,Ferrari Truck,2009,114,536
8186-1,Street Extreme,2009,120,752
8188-1,Fire Blaster,2010,439,69
8189-1,Magma Mech,2010,439,185
8190-1,Claw Catcher,2010,439,261
8191-1,Lavatraz,2010,439,383
8192-1,Lime Racer,2010,120,43
8193-1,Blue Bullet,2010,120,49
8194-1,Nitro Muscle,2010,120,47
8195-1,Turbo Tow,2010,120,42
8196-1,Chopper Jump,2010,120,141
8197-1,Highway Chaos,2010,120,142
8198-1,Ramp Crash,2010,120,145
8199-1,Security Smash,2010,120,135
8200-1,Radiator Springs Lightning McQueen,2011,269,35
8201-1,Radiator Springs Classic Mater,2011,269,52
8206-1,Tokyo Pit Stop,2011,269,142
8211-1,Brick Street Getaway,2010,120,550
8214-1,Gallardo LP 560-4 Polizia,2010,115,800
8221-1,Storming Enforcer,2011,116,95
8227-1,Dragon Dueller,2011,116,93
8228-1,Sting Striker,2011,116,81
8231-1,Vicious Viper,2011,116,95
8256-1,Go-Kart,2009,12,143
8258-1,Crane Truck,2009,15,1876
8259-1,Mini Bulldozer,2009,7,165
8260-1,Tractor,2009,7,104
8261-1,Rally Truck,2009,11,198
8262-1,Quad Bike,2009,13,307
8263-1,Snow Groomer,2009,15,590
8264-1,Hauler,2009,7,574
8265-1,Front Loader,2009,7,1060
8270-1,Rough Terrain Crane,2007,7,106
8271-1,Wheel Loader,2007,7,200
8272-1,Snowmobile,2007,11,331
8273-1,Off Road Truck,2007,15,804
8274-1,Combine Harvester,2007,8,1025
8275-1,Motorized Bulldozer,2007,7,1381
8281-1,Mini Tractor,2006,8,121
8282-1,Quad Bike,2006,13,200
8283-1,Telehandler,2006,7,324
8284-1,Tractor / Dune Buggy,2006,11,872
8284-2,Tractor / Dune Buggy,2006,8,872
8285-1,Tow Truck,2006,15,1877
8287-1,Motor Box,2006,19,93
8288-1,Crawler Crane,2006,7,800
8289-1,Fire Truck,2006,9,1012
8290-1,Mini Forklift,2008,7,88
8291-1,Dirt Bike,2008,13,247
8292-1,Cherry Picker,2008,7,724
8293-1,Power Functions Motor Set,2008,438,10
8294-1,Excavator,2008,7,719
8295-1,Telescopic Handler,2008,7,1180
8296-1,Dune Buggy,2008,11,199
8297-1,Off-Roader,2008,11,1096
8301-1,Urban Enforcer,2011,120,44
8302-1,Rod Rider,2011,120,47
8303-1,Demon Destroyer,2011,120,50
8304-1,Smokin' Slickster,2011,120,43
8369-2,Dirt Crusher RC (Blue),2005,117,87
8396-1,Soldier's Arsenal,2009,153,17
8397-1,Pirate Survival,2009,153,16
8398-1,BBQ Stand,2009,50,22
8399-1,K-9 Bot,2009,141,22
8400-1,Space Speeder,2009,141,14
8401-1,City Minifigure Collection,2009,62,59
8402-1,Sports Car,2009,63,68
8403-1,City House,2010,50,384
8404-1,City Public Transport,2010,63,863
8409-1,Spidermonkey,2010,270,21
8410-1,Swampfire,2010,270,22
8411-1,ChromaStone,2010,270,21
8415-1,Dump Truck,2005,7,284
8416-1,Forklift,2005,7,729
8418-1,Mini Loader,2005,7,66
8419-1,Excavator,2005,7,286
8420-1,Street Bike,2005,13,506
8421-1,Mobile Crane,2005,7,1884
8423-1,World Grand Prix Racing Rivalry,2011,269,135
8424-1,Mater’s Spy Zone,2011,269,113
8426-1,Escape at Sea,2011,269,158
8465934-1,Muji Christmas Set,2009,301,120
8465972-1,Muji Basic Set,2009,301,64
8484-1,Ultimate Build Lightning McQueen,2011,269,241
8486-1,Mack’s Team Truck,2011,269,384
8487-1,Flo's V8 Café,2011,269,516
8490-1,Desert Hopper,2008,116,91
8491-1,Ram Rod,2008,116,71
8492-1,Mud Hopper,2008,116,58
8493-1,Red Ace,2008,116,81
8494-1,Ring of Fire,2008,116,268
8495-1,Crosstown Craze,2008,120,503
8496-1,Desert Hammer,2008,116,510
850150-1,Santa Claus Classic Key Chain,2006,503,0
850152-1,Blue Brick Key Chain,2007,503,0
850154-1,LEGO® Red Brick Key Chain,2007,503,1
850353-1,Darth Vader Key Chain,2008,503,0
850423-1,Minifigure Presentation Boxes,2012,501,89
850425-1,Business Card Holder,2012,501,150
850426-1,Pencil Holder,2012,501,157
850445-1,Ninjago Character Card Shrine,2012,435,88
850446-1,Darth Maul Key Chain,2012,503,0
850449-1,Minifigure Beach Accessory Pack,2012,535,64
850452-1,Ghost Key Chain,2012,503,0
850457-1,I Love LEGOLAND Magnet [Male],2012,501,6
850458-1,VIP Top 5 Boxed Minifigures,2012,535,37
850486-1,Rock Band,2012,301,62
850487-1,Halloween Accessory Set,2012,558,56
850502-1,I 'L brick' Anaheim Figure Magnet,2012,411,6
850506-1,Card Making Kit,2012,501,0
850507-1,LEGO® Marvel Super Heroes Spider-Man Key Chain,2012,503,0
850513-1,I Love Malaysia Magnet [Male],2012,501,6
850529-1,Loki Key Chain,2012,501,0
850581-1,Friends Calendar [English],2013,501,140
850591-1,LEGO Friends Name Sign,2013,501,29
850595-1,LEGO® Friends Notebook,2014,501,16
850597-1,LEGO® Friends Carry Case,2013,501,31
850598-1,LEGO® Legends of Chima™ Game Cards Binder,2013,502,0
850602-1,LEGO® Legends of Chima™ Cragger Key Chain,2013,503,4
850608-1,Key Chain Laval,2013,503,0
850617-1,City Police Accessory Set,2013,61,34
850618-1,City Fire Accessory Set,2013,58,43
850632-1,Ninjago Battle Pack,2013,435,36
850635-1,LEGO® Star Wars™ Darth Vader™ Magnet,2013,501,2
850642-1,LEGO® Star Wars™ Stormtrooper™ Magnet,2013,501,5
850646-1,LEGO® Teenage Mutant Ninja Turtles™ Donatello Key Chain,2013,503,0
850648-1,LEGO® Teenage Mutant Ninja Turtles™ Leonardo Key Chain,2013,503,0
850653-1,LEGO® Teenage Mutant Ninja Turtles™ Michelangelo Key Chain,2013,503,0
850656-1,LEGO® Teenage Mutant Ninja Turtles™ Raphael Key Chain,2013,503,0
850664-1,LEGO® DC Universe™ Super Heroes Batman™ Magnet,2013,501,1
850670-1,LEGO® DC Universe™ Super Heroes Superman™ Magnet,2013,501,0
850682-1,Bilbo Baggins Magnet,2013,501,3
850686-1,"Notebook, Baseplate Cover with Alphanumeric Tiles and Lego Logo Clasp",2013,501,83
850702-1,Classic Picture Frame,2013,501,52
850705-1,Salt and Pepper Set,2013,501,0
850751-1,Orlando Picture Frame,2013,411,101
850760-1,I Love Paris Magnet [Male],2013,501,6
850779-1,Legends of Chima Minifigure Accessory Set,2013,571,42
850789-1,LEGO® Friends Horse Bag Charm,2013,503,6
850791-1,Minifigure Birthday Set,2013,301,20
850794-1,Family Window Decals,2013,501,0
850798-1,LEGO Classic Name Sign,2013,501,41
850802-1,I Love Tokyo Magnet [Male],2011,501,6
850807-1,LEGO® Gold Minifigure Key Chain,2013,503,0
850808-1,LEGO® Gold 2x4 Stud Key Chain,2013,503,1
850814-1,LEGO® Marvel Super Heroes The Hulk™ Key Chain,2013,503,0
850838-1,Splinter Key Chain,2013,503,0
850839-1,Classic Pirate Set,2013,147,43
850841-1,LEGO® Classic Gift Wrap,2013,501,0
850842-1,Fire Truck Holiday Bauble,2013,228,34
850843-1,Dinosaur Holiday Bauble,2013,228,25
850849-1,Friends Puppy Holiday Bauble,2013,227,29
850850-1,Santa Holiday Bauble,2013,228,23
850851-1,Lego Tree Holiday Bauble,2013,228,26
850852-1,Lego Reindeer Holiday Bauble,2013,228,21
850884-1,LEGO® Castle King Key Chain,2014,503,0
850886-1,LEGO® Castle Dragon Wizard Key Chain,2014,503,0
850888-1,Castle Knights Accessory Set,2014,371,36
850889-1,Castle Dragons Accessory Set,2014,202,42
850894-1,THE LEGO® MOVIE™ Emmet Key Chain,2014,503,0
850895-1,THE LEGO® MOVIE™ Wyldstyle Key Chain,2014,503,0
850896-1,THE LEGO® MOVIE™ Bad Cop Key Chain,2014,503,0
850899-1,LEGO® Legends of Chima™ Playmat,2014,501,0
850909-1,Sir Fangar Key Chain,2014,503,0
850910-1,Legends of Chima Minifigure Accessory Set,2014,571,52
850913-1,Fire and Ice Minifigure Accessory Set,2014,571,48
850918-1,Ice Cube Tray,2014,501,0
850929-1,LEGO® City Playmat,2014,501,0
850932-1,Polar Accessory Set,2014,65,41
850933-1,LEGO® City Policeman Key Chain,2014,503,0
850935-1,Classic Minifigure Graduation Set,2014,501,27
850936-1,Halloween Set,2014,230,11
850939-1,Santa Set,2014,227,27
850949-1,Christmas Snow Hut Ornament,2014,228,45
850950-1,Christmas Cat Ornament,2014,228,34
850951-1,Girl Minifigure Key Chain,2015,503,0
850952-1,LEGO® Classic Firetruck Bag Charm,2014,503,0
850953-1,Police Car Bag Charm,2014,503,0
850963-1,LEGO® Friends Tumbler 2014,2014,501,14
850967-1,Jungle Accessory Set,2014,494,39
850972-1,Friendship Book,2014,501,0
850996-1,Darth Vader Key Chain,2014,501,0
850997-1,Princess Leia Key Chain,2014,503,0
850998-1,LEGO® Star Wars™ Boba Fett™ Key Chain,2014,503,0
850999-1,LEGO® Star Wars™ Stormtrooper™ Key Chain,2014,503,0
851003-1,LEGO® Super Heroes The Joker Key Chain,2014,503,0
851005-1,LEGO® Super Heroes Batgirl Key Chain,2014,503,0
851007-1,Wolverine Magnet,2014,501,0
851015-1,LEGO® Legends of Chima™ Scorpion Sword & Shield,2014,501,0
851091-1,R2-D2 Key Chain,2005,503,0
851210-1,Lord Vladek Sword,2005,501,1
851317-1,LEGO® Star Wars™ Boba Fett™ Magnet,2014,501,0
851318-1,Sir Fangar Claw & Shield,2014,501,0
851320-1,LEGO® Minifigure Notebooks,2014,501,0
851324-1,Dolphin Bag Charm,2014,503,4
851325-1,Jungle Playmat,2014,501,0
851331-1,I Love LEGOLAND Magnet [Female],2015,501,6
851335-1,Ninja Sword,2015,501,0
851336-1,Ninja Fork Weapon,2015,501,0
851338-1,Ninja Belt & Throwing Star,2015,501,0
851339-1,Ninja Bandana,2015,501,0
851341-1,LEGO® Elves Playmat,2015,501,0
851342-1,Ninja Army Building Set,2015,435,37
851343-1,Drinking Bottle,2015,501,0
851344-1,Tumbler,2015,501,13
851351-1,Ninja Kai Key Chain,2015,503,0
851352-1,Titanium Ninja Zane Key Chain,2015,503,0
851353-1,Anacondrai Kapau Key Chain,2015,503,0
851358-1,Holiday Bauble White Bricks,2015,206,62
851362-1,Friends Party Set,2015,494,60
851368-1,Laval Key Chain,2015,503,0
851369-1,Icebite Key Chain,2015,503,0
851393-1,Mermaid Key Chain,2015,503,0
851394-1,Gingerbread Man Key Chain,2015,503,0
851395-1,Robot Key Chain,2015,503,0
851400-1,Upscaled Mug – Red,2015,501,0
851417-1,LEGO Friends Wall Stickers,2015,501,0
851463-1,Clone Trooper Key Chain,2007,503,0
851464-1,Chewbacca Key Chain,2007,503,0
851490-1,Lord Vladek Mask,2005,501,1
851502-1,Ice Brick Tray - Yellow,2007,501,0
851659-1,Boba Fett Keyring,2008,503,0
851687-1,Robin Key Chain,2007,503,0
8517-1,Humungousaur,2010,270,14
8518-1,Jet Ray,2010,270,16
8519-1,Big Chill,2010,270,20
851938-1,Princess Leia Key Chain,2007,503,0
852001-1,Fantasy Era Castle Chess Set,2007,502,164
852095-1,Yellow Brick Key Chain,2007,503,1
852113-1,Millennium Falcon Bag Charm,2007,503,0
852114-1,Y-Wing Fighter (Exclusive Bag Charm),2007,503,0
852115,Vader's TIE Fighter Key Chain,2007,503,0
852132-1,Castle Tic Tac Toe,2007,502,86
852146-1,Professor Henry Jones Key Chain,2008,503,0
852194-1,Dwarf Key Chain,2008,503,0
852227-1,Pirate Playing Cards,2009,501,0
852231-1,"Coin Bank, Castle with Drawbridge",2008,501,96
852271-1,Battle Pack Knights,2008,193,35
852272-1,Battle Pack Skeletons,2008,193,43
852273-1,Pink Brick Key Chain,2008,503,1
852293-1,Fantasy Era Castle Giant Chess Set,2008,502,2455
852331-1,Vintage Minifigure Collection Vol. 1,2008,535,21
852333-1,Keychain Name Programme,2008,503,0
852347-1,Shock Trooper Key Chain,2008,503,0
852351-1,Obi-Wan Key Chain,2008,503,0
852354-1,Asajj Ventress Key Chain,2008,503,0
852445-1,Gold Brick Key Chain,2008,503,0
852535-1,Vintage Minifigure Collection Vol. 2,2009,535,22
852548-1,CW R7-A7 Key Chain,2009,503,0
852549-1,CW Count Dooku Key Chain,2009,503,0
852550-1,CW Yoda Key Chain,2009,501,0
852551-1,Magnet Set Darth Maul 2009,2009,501,24
852552-1,Magnet Set Royal Guard 2009,2009,501,18
852553-1,Magnet Set Stormtrooper 2009,2009,501,18
852554-1,Star Wars Magnet Set,2008,501,21
852555-1,Magnet Set CW Yoda 2009,2009,501,22
852697-1,Vintage Minifigure Collection Vol. 3,2009,535,22
852701-1,Battle Pack Troll Warriors,2009,193,36
852702-1,Battle Pack Dwarfs,2009,193,45
852708-1,LEGO Minifigure Cake Mould,2009,501,0
8527-1,LEGO Mindstorms NXT,2006,259,578
852715-1,Star Wars Magnet Set,2009,501,19
852737-1,Star Wars 10th Anniversary Stormtrooper Magnet,2009,501,6
852741-1,Build your own Holiday Countdown Candle,2009,227,165
852744-1,"Christmas Tree Ornaments, Build Your Own Holiday Ornaments",2009,228,66
852747-1,Battle Pack Pirates,2009,153,42
852750-1,Pirates Tic Tac Toe,2009,501,86
852753-1,Vintage Minifigure Collection Vol. 4,2009,535,25
852769-1,Vintage Minifigure Collection Vol. 5,2010,535,20
852771-1,Minifigure Ice Cube Tray,2010,501,0
852774-1,Shark Warrior Key Chain,2010,503,0
852777-1,Magnet Set,2010,501,21
852786-1,Rose,2010,206,29
8528-1,Converter Cables for Mindstorms NXT,2006,259,3
852815-1, White Spaceman Key Chain,2010,503,0
852820-1,Minifig Display Box,2010,501,15
852837-1,C-3PO Key Chain,2010,503,0
852838-1,Wicket Key Chain,2010,501,0
852842-1,Biker Scout Key Chain,2010,503,0
852843-1,Star Wars Magnet Set,2010,501,14
852844-1,Star Wars Magnet Set,2010,501,16
852845-1,Star Wars Magnet Set,2010,501,19
852848-1,Woody Key Chain,2010,503,0
852856-1,LEGO Club Max Key Chain,2010,503,0
852858-1,Foldable red shopping bag,2010,501,0
8529-1,Connector Cables for Mindstorms NXT,2006,259,7
852921-1,Battle Pack Lion Knights,2010,196,36
852922-1,Battle Pack Dragon Knights,2010,196,37
852942-1,Prince of Persia Magnet Set,2010,501,23
852948-1,Female Minifigure Magnet Set,2010,501,20
852949-1,Toy Story Magnet Set,2010,501,15
852950-1,Alien Key Chain,2010,503,0
852979-1,Albus Dumbledore Key Chain,2010,503,0
852980-1,Se verus Snape Key Chain,2010,503,0
852981-1,Dobby Key Chain,2010,503,0
852985-1,Duck Key Chain,2010,503,0
852986-1,Crocodile Key Chain,2010,503,0
852987-1,Penguin Key Chain,2010,501,0
852995-1,{Ducks},2010,301,15
852996-1,Lego Club Max,2010,301,4
852997-1,LEGO 2011 US Calendar,2010,501,0
853037-1,Star Wars Magnet Set,2010,501,20
853091-1,City Policeman Key Chain,2011,503,0
853092-1,City Burglars Magnet Set,2011,501,0
853111-1,Exclusive Weapon Training Set - Limited Edition,2011,435,28
853118-1,Key Chain Emperor Palpatine,2011,503,0
853130-1,Star Wars Magnet Set,2011,501,0
853143-1,LEGO Signature Minifigure Stationery Set,2011,501,0
853146-1,LEGO Signature Minifigure Playing Cards,2011,501,0
853148-1,LEGO Classic Logo Magnet,2011,501,0
853175-1,"Coin Bank, Pharaoh's Quest",2011,501,117
853176-1,Skeleton Mummy Battle Pack,2011,437,29
853187-1,Captain Jack Sparrow Key Chain,2011,501,0
853191-1,Pirates of the Caribbean Magnet Set,2011,501,0
853195-1,"Calendar, Brick Calendar - Days and Months in English",2011,501,120
853213-1,Drink Tumbler,2012,501,9
853219-1,Pirates of the Caribbean Battle Pack,2011,263,30
853261-1,LEGO Large Tote,2011,501,1
853301-1,Alien Conquest Battle Pack,2011,127,27
853305-1,Copenhagen Key Chain,2011,501,7
853313-1,Copenhagen LEGO Store Magnet [Male],2011,408,6
853340-1,Minifigure Wedding Favor Set,2011,408,30
853344-1,Holiday Ornament with Red Bricks ,2011,227,32
853345-1,Holiday Ornament with Gold Bricks,2011,227,42
853346-1,Holiday Ornament with Green Bricks,2011,227,38
853352-1,2012 US Calendar,2011,501,0
853353-1,Holiday Scene Magnet,2011,501,47
853358-1,Heroica Storage Mat,2011,501,18
853373-1,LEGO Kingdoms Chess Set,2012,501,329
853378-1,City Firemen Minifigure Pack,2012,58,22
853379-1,Purple Brick Key Chain,2015,503,1
853380-1,Turquoise Brick Key Chain,2015,503,1
853393-1,Friends Picture Frame,2012,494,51
853395-1,Friends Tumbler,2012,501,1
853429-1,Batman Key Chain,2012,503,0
853430-1,Superman Key Chain,2012,501,0
853433-1,Wonder Woman Key Chain,2012,501,0
853439-1,Upscaled Mug ,2015,501,0
853440-1,LEGO Friends Jewelery Set,2015,501,22
853441-1,Mini-doll Carry Case,2015,501,0
853444-1,LEGO® Friends Mirror,2015,501,0
853447-1,Ninja Sword & Sheath,2015,501,0
853448-1,LEGO® Elves Diary,2015,501,0
853449-1,Yoda™ Key Chain,2015,503,0
853450-1,Emperor's Royal Guard™ Key Chain,2015,503,0
853451-1,Chewbacca™ Key Chain,2015,503,0
853461-1,LEGO Elves Bag Charm,2015,503,0
853463-1,Swamp Police Key Chain,2015,503,0
853464-1,Swamp Police Drinking Bottle,2015,501,0
853465-1,Upscaled Mug – Blue,2015,501,0
853469-1,Wicket™ Key Chain,2015,503,0
853470-1,R2 D2™ Key Chain,2015,503,0
853471-1,C 3PO™ Key Chain,2015,503,0
853472-1,Luke Skywalker™ Key Chain,2015,503,0
853474-1,Commander Gree™ Key Chain,2015,503,0
853475-1,Imperial Gunner Key Chain,2015,503,0
853476-1,Yoda™ Magnet,2015,501,2
853515-1,Knights Army-Building Set,2016,605,26
853516-1,Monsters Army-Building Set,2016,605,24
853556-1,Mini-doll Campsite Set,2016,494,35
853605-1,Poe Dameron™ Key Chain,2016,503,0
853609-1,Minecraft Skin Pack,2016,577,1
853648-1,Elves Roblin Bag Charm,2017,600,1
853687-1,NINJAGO Accessory Set,2017,435,26
8547-1,Mindstorms NXT 2.0,2009,259,620
8624-1,Race for the Mask of Life,2006,341,507
8625-1,Umbra,2006,347,179
8626-1,Irnakk,2006,347,11
8630-1,Mission 3: Gold Hunt,2008,302,351
8631-1,Mission 1: Jetpack Pursuit,2008,302,87
8632-1,Mission 2: Swamp Raid,2008,302,230
8633-1,Mission 4: Speedboat Rescue,2008,302,339
8634-1,Mission 5: Turbocar Chase,2008,302,496
8635-1,Mission 6: Mobile Command Center,2008,302,1153
8636-1,Mission 7: Deep Sea Quest,2008,302,520
8637-1,Mission 8: Volcano Base,2008,302,714
8638-1,Spy Jet Escape,2011,269,332
8639-1,Big Bentley Bust Out,2011,269,743
8641-1,Flame Glider,2005,120,53
8642-1,Monster Crusher,2005,120,42
8643-1,Power Cruiser,2005,120,45
8644-1,Street Maniac,2005,120,35
8645-1,Muscle Slammer Bike,2005,116,126
8646-1,Speed Slammer Bike,2005,116,126
8647-1,Night Racer,2005,116,75
8648-1,Buzz Saw,2005,116,63
8649-1,Nitro Menace,2005,116,621
8650-1,Furious Slammer Racer,2005,116,254
8651-1,Jumping Giant,2005,116,241
8652-1,Enzo Ferrari 1:17,2005,114,477
8653-1,Enzo Ferrari 1:10,2005,114,1357
8654-1,Scuderia Ferrari Truck,2005,114,831
8655-1,RX-Sprinter,2005,120,57
8656-1,F6 Truck,2005,120,46
8657-1,ATR 4,2005,120,38
8658-1,Big Bling Wheelie,2005,120,31
8661-1,Carbon Star,2006,120,43
8662-1,Blue Renegade,2006,120,48
8663-1,Fat Trax,2006,120,41
8664-1,Road Hero,2006,120,54
8665-1,Highway Enforcer {Box},2006,120,52
8666-1,TunerX,2006,120,60
8667-1,Action Wheelie,2006,116,78
8668-1,LEGO Competition Racers: Racers Fly Wheel Side Rider,2006,116,109
8669-1,Fire Spinner 360,2006,116,112
8670-1,Jump Master,2006,116,104
8671-1,Ferrari 430 Spider 1:17,2006,114,559
8672-1,Ferrari Finish Line,2006,114,575
8673-1,Ferrari F1 Fuel Stop,2006,114,188
8674-1,Ferrari F1 Racer 1:8,2006,114,1245
8675-1,Outdoor Challenger,2006,117,98
8676-1,Sunset Cruiser,2006,117,53
8677-1,Ultimate Build Mater,2011,269,287
8678-1,Ultimate Build Francesco,2011,269,195
8679-1,Tokyo International Circuit,2011,269,848
8681-1,Tuner Garage,2006,120,654
8682-1,Nitro Intimidator,2006,116,723
8683-0,Minifigure Series 1 [Random Bag],2010,536,0
8683-1,Tribal Hunter - Complete Set,2010,536,8
8683-10,Super Wrestler - Complete Set,2010,536,5
8683-11,Nurse - Complete Set,2010,536,7
8683-12,Ninja - Complete Set,2010,536,6
8683-13,Spaceman - Complete Set,2010,536,8
8683-14,Forestman - Complete Set,2010,536,8
8683-15,Deep Sea Diver - Complete Set,2010,536,9
8683-16,Cowboy - Complete Set,2010,536,7
8683-17,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16
8683-18,Minifigure Series 1 (Box of 60),2010,536,60
8683-2,Cheerleader - Complete Set,2010,536,7
8683-3,Caveman - Complete Set,2010,536,6
8683-4,Circus Clown - Complete Set,2010,536,6
8683-5,Zombie - Complete Set,2010,536,6
8683-6,Skater - Complete Set,2010,536,8
8683-7,Robot - Complete Set,2010,536,5
8683-8,Demolition Dummy - Complete Set,2010,536,6
8683-9,Magician - Complete Set,2010,536,7
8684-0,Minifigure Series 2 [Random Bag],2010,537,0
8684-1,Mariachi / Maraca Man - Complete Set,2010,537,9
8684-10,Weightlifter - Complete Set,2010,537,8
8684-11,Pop Star - Complete Set,2010,537,6
8684-12,Skier - Complete Set,2010,537,9
8684-13,Disco Dude - Complete Set,2010,537,6
8684-14,Karate Master - Complete Set,2010,537,6
8684-15,Surfer - Complete Set,2010,537,6
8684-16,Pharaoh - Complete Set,2010,537,6
8684-17,Collectable Minifigures - LEGO Minifigures Series 2 - Complete,2010,537,16
8684-18,Minifigure Series 2 (Box of 60),2010,537,60
8684-2,Spartan Warrior - Complete Set,2010,537,8
8684-3,Circus Ringmaster - Complete Set,2010,537,6
8684-4,Witch - Complete Set,2010,537,6
8684-5,Vampire - Complete Set,2010,537,7
8684-6,Traffic Cop - Complete Set,2010,537,7
8684-7,Explorer - Complete Set,2010,537,7
8684-8,Lifeguard - Complete Set,2010,537,6
8684-9,Mime - Complete Set,2010,537,7
8685-1,Toa Kopaka,2008,339,53
8686-1,Toa Lewa,2008,339,51
8687-1,Toa Pohatu,2008,339,67
8688-1,Toa Gali,2008,338,60
8689-1,Toa Tahu,2008,338,73
8690-1,Toa Onua,2008,338,62
8691-1,Antroz,2008,339,52
8692-1,Vamprah,2008,339,48
8693-1,Chirox,2008,339,48
8694-1,Krika,2008,338,40
8695-1,Gorast,2008,338,51
8696-1,Bitil,2008,338,54
8697-1,Toa Ignika,2008,359,140
8698-1,Vultraz,2008,359,133
8699-1,Takanuva,2008,359,267
8701-1,King Jayko,2006,198,130
8702-1,Lord Vladek,2006,198,112
8703-1,Sir Kentis,2006,198,42
8704-1,Sir Adric,2006,198,40
8705-1,Dracus,2006,198,38
8706-1,Karzon,2006,198,44
8707-1,Boulder Blaster,2009,439,295
8708-1,Cave Crusher,2009,439,259
8709-1,Underground Mining Station,2009,439,635
8715-1,Ultimate Creatures Accessory Set,2005,346,401
8719-1,Zamor Spheres,2006,346,10
8721-1,Velika,2006,337,21
8722-1,Kazi,2006,337,25
8723-1,Piruk,2006,337,27
8724-1,Garan,2006,337,21
8725-1,Balta,2006,337,22
8726-1,Dalu,2006,337,25
8727-1,Inika Toa Jaller,2006,351,46
8728-1,Inika Toa Hahli,2006,351,46
8729-1,Inika Toa Nuparu,2006,351,55
8730-1,Inika Toa Hewkii,2006,351,62
8731-1,Inika Toa Kongu,2006,351,46
8732-1,Inika Toa Matoro,2006,351,47
8733-1,Axonn,2006,347,196
8734-1,Brutaka,2006,347,191
8736-1,Toa Hordika Vakama,2005,350,48
8737-1,Toa Hordika Nokama,2005,350,48
8738-1,Toa Hordika Whenua,2005,350,48
8739-1,Toa Hordika Onewa,2005,350,48
8740-1,Toa Hordika Matau,2005,350,48
8741-1,Toa Hordika Nuju,2005,350,48
8742-1,Visorak Vohtarak,2005,358,48
8743-1,Visorak Boggarak,2005,358,48
8744-1,Visorak Oohnorak,2005,358,48
8745-1,Visorak Roporak,2005,358,48
8746-1,Visorak Keelerak,2005,358,48
8747-1,Visorak Suukorak,2005,358,48
8748-1,Rhotuka Spinners,2005,346,5
8755-1,Keetongu,2005,347,203
8756-1,Sidorak,2005,347,211
8757-1,Visorak Battle Ram,2005,341,190
8758-1,Tower of Toa,2005,341,407
8759-1,Battle of Metru Nui,2005,341,871
8761-1,Roodaka,2005,347,233
8762-1,Toa Iruini,2005,349,53
8763-1,Toa Norik,2005,349,55
8764-1,Vezon & Fenrakk,2006,347,281
8769-1,Visorak's Gate,2005,341,330
8785452-1,MUJI Transparent Set,2010,301,0
8785476-1,MUJI Sea Set,2010,301,91
8785483-1,MUJI Circus Set,2010,301,91
8785490-1,MUJI Animals Set,2010,301,0
8785506-1,MUJI Colour Paper Pad and Perforation Grid,2010,301,0
8791-1,Sir Danju,2005,198,42
8792-1,Sir Jayko,2005,198,42
8793-1,Sir Rascus,2005,198,44
8794-1,Sir Santis,2005,198,44
8795-1,Lord Vladek,2005,198,44
8796-1,King Mathias (Series 2),2005,198,43
88000-1,Power Functions AAA Battery Box,2011,438,1
88002-1,Power Functions Train Motor,2011,438,7
88003-1,Power Functions L-Motor,2013,438,1
88004-1,Power Functions Servo Motor,2013,438,1
8801-1,Knights' Attack Barge,2005,198,165
8802-1,Dark Fortress Landing,2005,198,144
8803-0,Minifigure Series 3 [Random Bag],2011,538,0
8803-1,Fisherman - Complete Set,2011,538,9
8803-10,Tennis Player - Complete Set,2011,538,6
8803-11,Race Car Driver - Complete Set,2011,538,7
8803-12,Gorilla Suit Guy - Complete Set,2011,538,6
8803-13,Space Alien - Complete Set,2011,538,6
8803-14,Hula Dancer - Complete Set,2011,538,8
8803-15,Rapper - Complete Set,2011,538,7
8803-16,Baseball Player - Complete Set,2011,538,6
8803-17,Collectable Minifigures - LEGO Minifigures Series 3 - Complete,2011,538,16
8803-18,Minifigure Series 3 (Box of 60),2011,538,60
8803-2,Pilot - Complete Set,2011,538,7
8803-3,Tribal Chief - Complete Set,2011,538,6
8803-4,Samurai Warrior - Complete Set,2011,538,7
8803-5,Snowboarder - Complete Set,2011,538,7
8803-6,Space Villain - Complete Set,2011,538,8
8803-7,Sumo Wrestler - Complete Set,2011,538,6
8803-8,Mummy - Complete Set,2011,538,5
8803-9,Elf - Complete Set,2011,538,8
8804-0,Minifigure Series 4 [Random Bag],2011,539,0
8804-1,Lawn Gnome - Complete Set,2011,539,8
8804-10,Sailor - Complete Set,2011,539,6
8804-11,Soccer Player - Complete Set,2011,539,8
8804-12,Werewolf - Complete Set,2011,539,6
8804-13,Hazmat Guy - Complete Set,2011,539,6
8804-14,Artist - Complete Set,2011,539,7
8804-15,Ice Skater - Complete Set,2011,539,8
8804-16,Crazy Scientist - Complete Set,2011,539,6
8804-17,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16
8804-18,Minifigure Series 4 (Box of 60),2011,539,60
8804-2,Kimono Girl - Complete Set,2011,539,6
8804-3,Musketeer - Complete Set,2011,539,7
8804-4,Punk Rocker - Complete Set,2011,539,6
8804-5,Surfer Girl - Complete Set,2011,539,6
8804-6,Viking - Complete Set,2011,539,10
8804-7,The Monster - Complete Set,2011,539,5
8804-8,Hockey Player - Complete Set,2011,539,11
